Landslide_ID,Latitude,Longitude,Susceptibility_50yr,Risk_Level
1,21.195371,92.137819,0.4210755090086356,High
2,21.195408,92.137881,0.360069826551821,High
3,21.195109,92.138158,0.401960976621792,High
4,21.195077,92.13794,0.5388093883969165,High
5,21.191602,92.13792,0.27423207420044843,High
6,21.191094,92.139632,0.3989631342826541,High
7,21.18798,92.137061,0.6474562697554335,High
8,21.187687,92.137115,0.6505055596468285,High
9,21.186969,92.137313,0.22281707865688596,High
10,21.187229,92.136547,0.42525634184474653,High
11,21.191466,92.141624,0.3962192260083564,High
12,21.191315,92.139878,0.3882710069451789,High
13,21.205852,92.141338,0.28201118381580426,High
14,21.204411,92.140678,0.3668930857757084,High
15,21.204197,92.141095,0.49030463688279474,High
16,21.20415,92.140843,0.49030463688279474,High
17,21.204701,92.142285,0.30387231421830413,High
18,21.207861,92.141436,0.4216766369799163,High
19,21.208291,92.134621,0.47253082664989554,High
20,21.20694,92.135062,0.3004984950550112,High
21,21.206937,92.134959,0.30387231421830413,High
22,21.206823,92.136154,0.2727314552688971,High
23,21.202571,92.135722,0.3512720267181168,High
24,21.204248,92.135753,0.39479532669011147,High
25,21.203535,92.136858,0.2374797760383335,High
27,21.201641,92.146061,0.36228640699336934,High
28,21.200225,92.14471,0.06989131002579345,Low
29,21.198921,92.143836,0.3978996915337382,High
30,21.197666,92.142812,0.4016511624234736,High
31,21.197759,92.13899,0.24817428157042923,High
32,21.197245,92.139289,0.22281707865688596,High
33,21.197594,92.138322,0.585714478408379,High
34,21.193316,92.145555,0.31404690123888007,High
35,21.192213,92.14554,0.49633940711114566,High
36,21.191775,92.149041,0.37066261886321056,High
37,21.191907,92.149136,0.4274707287765986,High
38,21.191816,92.149505,0.36227984755155157,High
39,21.187977,92.147786,0.2584124714627343,High
40,21.192159,92.149587,0.4505052054037919,High
41,21.189326,92.147043,0.34866741575397,High
42,21.189096,92.146231,0.2644609795993041,High
43,21.188944,92.147269,0.27968454135384174,High
44,21.185431,92.149369,0.3046449030765455,High
45,21.185112,92.148899,0.4110237904404304,High
46,21.187025,92.151168,0.299793486490745,High
47,21.186603,92.150665,0.3001542789097175,High
48,21.188497,92.148852,0.2906913510893176,High
49,21.189551,92.150556,0.26262561280767976,High
50,21.181916,92.150142,0.40826176757579036,High
51,21.182394,92.149359,0.2815333102472728,High
52,21.18219,92.148931,0.2886081917815333,High
53,21.182502,92.150202,0.3349767912285629,High
54,21.18252,92.151834,0.4241598743884229,High
55,21.182394,92.152177,0.4189847556014099,High
56,21.184377,92.148323,0.3533916661028881,High
57,21.184489,92.149925,0.27571567655442347,High
58,21.184136,92.150783,0.34534428150431545,High
59,21.181609,92.147133,0.2786048798837344,High
60,21.182073,92.147172,0.32637335778685994,High
61,21.186267,92.142888,0.25911614322672355,High
62,21.185877,92.143148,0.3204340645501015,High
63,21.185588,92.143183,0.33930295482362477,High
64,21.185436,92.140939,0.2672496934968642,High
65,21.181606,92.144052,0.2970188868576428,High
66,21.180329,92.140987,0.4055092639687544,High
67,21.180252,92.139044,0.6505055596468285,High
68,21.180582,92.139328,0.4315657201742487,High
69,21.181057,92.139112,0.40715813982810845,High
70,21.179899,92.139481,0.6238728722407549,High
71,21.179551,92.141002,0.33264981995516524,High
72,21.179959,92.139346,0.6208235823493597,High
73,21.180073,92.137928,0.48653599632197025,High
74,21.179806,92.139079,0.6505055596468285,High
75,21.179759,92.138198,0.40963025749601817,High
76,21.192636,92.156608,0.44323906672228847,High
77,21.1925,92.157062,0.466717995325981,High
78,21.192122,92.157098,0.42952344564288514,High
79,21.192624,92.157707,0.4736013021601253,High
80,21.192863,92.156355,0.44073235216540657,High
81,21.188969,92.153565,0.41139034980517525,High
82,21.188928,92.15589,0.4404018068539614,High
83,21.189414,92.154805,0.45619164027825837,High
84,21.189903,92.154987,0.47691473141850443,High
85,21.190152,92.155039,0.5179185386910943,High
86,21.187066,92.152565,0.18892393835176566,High
87,21.186741,92.153447,0.2437238870230465,High
88,21.187277,92.155118,0.3104261287023345,High
89,21.183062,92.158429,0.17671138655793384,Medium
90,21.183536,92.158118,0.30123303196058615,High
91,21.183505,92.156211,0.3379227866973738,High
92,21.183886,92.156026,0.2840041719047715,High
93,21.183685,92.155411,0.32588771405782985,High
94,21.183142,92.155124,0.34599572925032934,High
95,21.181876,92.154261,0.2891010154021508,High
96,21.181407,92.154358,0.32248150996482594,High
97,21.18163,92.156905,0.377396096129252,High
98,21.204209,92.15084,0.25567986311653695,High
99,21.205119,92.150696,0.24580949612862898,High
100,21.205689,92.150533,0.1656222504821778,Medium
101,21.205267,92.151181,0.1196834112682732,Medium
102,21.205371,92.152756,0.1471983666149838,Medium
103,21.205484,92.153359,0.17807097724042908,Medium
104,21.199011,92.148385,0.29931557733737224,High
105,21.198138,92.148305,0.46931498558249335,High
106,21.194538,92.151599,0.13688628672570077,Medium
107,21.194354,92.151665,0.13498370236868645,Medium
108,21.194675,92.152502,0.08880509159046265,Medium
109,21.195246,92.153204,0.12571557253201948,Medium
110,21.196417,92.152976,0.15354716648945738,Medium
111,21.194414,92.151099,0.14185950811603043,Medium
112,21.195442,92.150112,0.4023992476188104,High
113,21.192208,92.151077,0.34463860788641465,High
114,21.192208,92.151077,0.34463860788641465,High
115,21.192943,92.150703,0.4445248345549233,High
116,21.195442,92.150112,0.4023992476188104,High
117,21.192943,92.150703,0.4445248345549233,High
118,21.193512,92.162416,0.4457268585637496,High
119,21.192761,92.162063,0.07909806127806046,Low
120,21.193661,92.161337,0.3531874747501275,High
121,21.194492,92.161192,0.10019637507521678,Low
122,21.195348,92.160793,0.05385406470024605,Low
123,21.193158,92.161817,0.44233770385880544,High
124,21.201355,92.163638,0.19807834299199523,Medium
125,21.201817,92.164553,0.21368814549422221,Medium
126,21.202045,92.159217,0.10644984615105178,Medium
127,21.207241,92.148942,0.20568845183932088,High
128,21.204435,92.158664,0.13675830476338655,Medium
129,21.205708,92.158642,0.18940921209407993,Medium
130,21.205794,92.158519,0.37224945176050533,High
131,21.205791,92.157496,0.20578798113531543,Medium
132,21.202149,92.156556,0.2362801041478367,High
133,21.205537,92.158806,0.19227211337040745,Medium
134,21.205842,92.16196,0.21451856066373706,High
135,21.206856,92.161132,0.18055416496283178,Medium
136,21.207509,92.162365,0.21011060730593706,Medium
137,21.205633,92.159085,0.12864120255702446,Medium
138,21.210141,92.166012,0.12293722193023018,Medium
139,21.209284,92.153656,0.3066347670581986,High
140,21.210113,92.154306,0.24924476029540546,High
141,21.209492,92.153831,0.1797238647196276,Medium
142,21.208065,92.154185,0.23994914880971346,High
143,21.209594,92.158242,0.2415541133015561,High
144,21.207137,92.159944,0.1665126598862441,Medium
145,21.206541,92.158441,0.18825202935526666,Medium
146,21.206971,92.15693,0.156733695282707,Medium
147,21.212742,92.156005,0.3748711793678052,High
148,21.211901,92.155645,0.22703019178764675,High
149,21.211478,92.155442,0.32034961085731706,High
150,21.211392,92.155212,0.21486533431346333,Medium
151,21.211016,92.152351,0.1880251431042979,Medium
152,21.205748,92.165605,0.11505844797694763,Medium
153,21.201837,92.165973,0.06915753502699559,Low
154,21.203998,92.156424,0.11896594272874388,Medium
155,21.2089,92.159811,0.1280683199512886,Medium
156,21.208877,92.154365,0.10719842506088183,Medium
157,21.204245,92.168862,0.05102888008057466,Low
158,21.200274,92.160839,0.016919253638784697,Low
159,21.206455,92.163259,0.11930450632174151,Medium
160,21.203632,92.16325,0.15624405393103222,Medium
161,21.207425,92.156995,0.12516153399208915,Medium
162,21.209581,92.161679,0.11511634194660275,Medium
163,21.205645,92.159684,0.13088658601988626,Medium
164,21.211872,92.168003,0.0802627601906546,Low
165,21.205293,92.155332,0.13501620160062427,Medium
166,21.201001,92.157553,0.09389882168343588,Low
167,21.207989,92.16764,0.007081620890892523,Low
168,21.203446,92.158477,0.10300654869171146,Medium
169,21.207545,92.168041,0.022733123384500276,Low
170,21.200942,92.162662,0.08147075632676071,Low
171,21.202755,92.162228,0.1596092647160744,Medium
172,21.210593,92.157994,0.10634929824937439,Medium
173,21.210214,92.158985,0.14476060106996894,Medium
174,21.210444,92.157525,0.08354850770917363,Low
175,21.209999,92.15862,0.09070128435671022,Low
176,21.209818,92.156787,0.12423843318147831,Medium
177,21.209144,92.158012,0.06290502493484779,Low
178,21.208203,92.154513,0.12097296739106281,Medium
179,21.210809,92.154904,0.19833340763950194,Medium
180,21.210443,92.154626,0.12214778725874396,Medium
181,21.209555,92.153164,0.10123477089123002,Low
182,21.209555,92.15584,0.05094059343580703,Low
183,21.207866,92.15536,0.12306674478025356,Medium
184,21.20902,92.16377,0.09414567104376592,Medium
185,21.208135,92.163634,0.03158996617871481,Low
186,21.208888,92.162976,0.12694455550611186,Medium
187,21.208437,92.162496,0.1127187812295465,Medium
188,21.20886,92.161834,0.13446045665442885,Medium
189,21.209982,92.162374,0.11603229478916549,Medium
190,21.207062,92.159662,0.16343086744912938,Medium
191,21.208444,92.159247,0.13088658601988626,Medium
192,21.210804,92.159851,0.11377521535350905,Low
193,21.210443,92.160752,0.07523275402840315,Low
194,21.209349,92.160215,0.11749005614796434,Medium
195,21.207664,92.158601,0.22036463221556712,Medium
196,21.208551,92.158451,0.2031577661065197,Medium
197,21.21403,92.165844,0.10034042603797258,Low
198,21.21345,92.166797,0.12920383648550332,Medium
199,21.211215,92.167656,0.02772228685129516,Low
200,21.209557,92.167062,0.07162036315901499,Low
201,21.210302,92.167902,0.007081620890892523,Low
202,21.209726,92.167083,0.06217879764553127,Low
203,21.208072,92.166334,0.050055187129262824,Low
204,21.209755,92.168029,0.030428839557847868,Low
205,21.209247,92.167944,0.06540165847187777,Low
206,21.209028,92.166768,0.02772228685129516,Low
207,21.207043,92.167713,0.007081620890892523,Low
208,21.205337,92.164426,0.08188833885450612,Low
209,21.206566,92.16458,0.12574982170561413,Medium
210,21.20582,92.164459,0.12723055264749533,Medium
211,21.207388,92.165212,0.11567115409701857,Medium
212,21.207746,92.166155,0.01954098599264876,Low
213,21.205936,92.165356,0.09593948902976536,Low
214,21.207463,92.161202,0.23994914880971346,High
215,21.207524,92.164856,0.09594563012451135,Medium
216,21.20773,92.163257,0.18261003332960865,Medium
217,21.207027,92.164055,0.17335050516545616,Medium
218,21.20646,92.161693,0.18896152367931207,Medium
219,21.206743,92.163306,0.12996491242445,Medium
220,21.204957,92.162305,0.17761615377368145,Medium
221,21.205314,92.16237,0.10130591128256698,Medium
222,21.206633,92.160793,0.08961253603716064,Low
223,21.206209,92.159444,0.09989425229955723,Medium
224,21.205382,92.160964,0.13226046487013943,Medium
225,21.204623,92.160256,0.1589356977549764,Medium
226,21.206434,92.159024,0.2119943075023888,Medium
227,21.208423,92.156295,0.09989425229955723,Medium
228,21.20668,92.155984,0.05639908362240492,Low
229,21.206199,92.155229,0.14601089711911458,Medium
230,21.206091,92.156466,0.16853523444530283,Medium
231,21.206189,92.156134,0.1615025270481899,Medium
232,21.204659,92.155674,0.1328879155102795,Medium
233,21.205091,92.156053,0.11797116579667744,Medium
234,21.205295,92.157281,0.09460392336901605,Medium
235,21.205231,92.159013,0.09249553020722465,Low
236,21.205278,92.158913,0.09249553020722465,Low
237,21.204129,92.159616,0.1334440013376624,Medium
238,21.204435,92.156994,0.10820581202363892,Medium
239,21.201589,92.156806,0.12418856907370332,Medium
240,21.204146,92.155498,0.22333240476524518,High
241,21.203503,92.155053,0.14948537168956152,Medium
242,21.203224,92.156698,0.2031577661065197,Medium
243,21.20418,92.156569,0.1452121500732996,Medium
244,21.204167,92.15721,0.11730213741783833,Medium
245,21.20255,92.156939,0.24027702602502712,High
246,21.202221,92.155495,0.15121018362918925,Medium
247,21.203619,92.159599,0.14363534876441414,Medium
248,21.199896,92.157643,0.06018237293056741,Low
249,21.200506,92.157035,0.12438376676209376,Medium
250,21.202931,92.158057,0.10306605329522599,Medium
251,21.201414,92.158747,0.017923902011854124,Low
252,21.201945,92.159916,0.021385257255018063,Low
253,21.200354,92.159683,0.01777396163157484,Low
254,21.200572,92.158797,0.013747251352303232,Low
255,21.201788,92.160457,0.009778997384049266,Low
256,21.201958,92.161896,0.1211010452970075,Medium
257,21.200573,92.162316,0.05811038947109799,Low
258,21.200499,92.161636,0.037858031960654244,Low
259,21.203833,92.162032,0.10427952005429668,Medium
260,21.204326,92.161338,0.10903905983756286,Medium
261,21.20245,92.159977,0.049213665625157395,Low
262,21.204298,92.160651,0.15175732596881641,Medium
263,21.203086,92.161083,0.125610059291703,Medium
264,21.202344,92.161427,0.17525749371857752,Medium
265,21.204306,92.165866,0.07786749876219608,Low
266,21.205238,92.163516,0.1449674798063574,Medium
267,21.203587,92.164094,0.0702236745727349,Low
268,21.205241,92.163833,0.1280772478565781,Medium
269,21.203766,92.162741,0.12418856907370332,Medium
270,21.20519,92.16608,0.12467988488446279,Medium
271,21.205242,92.167735,0.04512814973324326,Low
272,21.204859,92.166371,0.0880935469745143,Low
273,21.20412,92.16825,0.05575608593444128,Low
274,21.205421,92.169015,0.062333934553670554,Low
275,21.205575,92.168996,0.04251020286590374,Low
276,21.204968,92.169933,0.10129668701727704,Medium
277,21.20829,92.168843,0.06055824025720062,Low
278,21.20652,92.167771,0.03346725558437934,Low
279,21.206757,92.170182,0.07110793200134981,Low
280,21.206088,92.168877,0.035189012385449935,Low
281,21.207401,92.169327,0.0651736821008561,Low
282,21.207163,92.169011,0.03543320449660138,Low
283,21.201516,92.169031,0.02367595726096625,Low
284,21.202932,92.16946,0.14803607453266834,Medium
285,21.20284,92.168037,0.023415471686437556,Low
286,21.202322,92.167337,0.0772216900055316,Low
287,21.203401,92.164055,0.0702236745727349,Low
288,21.203154,92.165311,0.04126319447526452,Low
289,21.202914,92.164284,0.08486921179156426,Low
290,21.201093,92.165023,0.0772216900055316,Low
291,21.202298,92.164789,0.06901907216330776,Low
292,21.20153,92.16264,0.04847913381894454,Low
293,21.201035,92.163607,0.1205410258411232,Medium
294,21.209796,92.154901,0.1222679977344386,Medium
295,21.208965,92.157169,0.11628452973972829,Medium
296,21.20376,92.164778,0.02772228685129516,Low
297,21.21186,92.157145,0.08765840479751223,Low
298,21.218329,92.154553,0.22760490062068894,High
299,21.209897,92.145372,0.06464437568696461,Low
300,21.213797,92.141276,0.04167953947510298,Low
301,21.215072,92.159123,0.08151131535458907,Low
302,21.215123,92.148842,0.030715663663843984,Low
303,21.212789,92.147933,0.05777531934095024,Low
304,21.213903,92.158204,0.08647426218031208,Low
305,21.215115,92.15343,0.08472403783207216,Low
306,21.214571,92.153014,0.22067239895100296,High
307,21.21447,92.150712,0.11076300242334543,Medium
308,21.208802,92.146867,0.041170914085968936,Low
309,21.208499,92.151125,0.020722851209597114,Low
310,21.207146,92.15131,0.14819073399182897,Medium
311,21.208646,92.148945,0.271893545449369,High
312,21.210113,92.149149,0.30387231421830413,High
313,21.213156,92.152151,0.2195340345971766,High
314,21.210228,92.152979,0.18785398919551913,Medium
315,21.212864,92.156399,0.3654552785045359,High
316,21.208335,92.14407,0.3004984950550112,High
317,21.204859,92.140128,0.03902359278593175,Low
318,21.206061,92.143884,0.15528472481556974,Medium
319,21.217951,92.156934,0.08837689513669972,Low
320,21.215197,92.156722,0.06167342420450111,Low
321,21.21271,92.159731,0.0841494897379158,Low
322,21.206663,92.139057,0.06299649765442926,Low
323,21.205161,92.148218,0.016704658952418218,Low
324,21.203181,92.13622,0.25127231877824463,High
325,21.210898,92.137223,0.02280974142488976,Low
326,21.209225,92.135274,0.11403201942556629,Low
327,21.207605,92.136229,0.3512720267181168,High
328,21.205387,92.136047,0.22730019992164954,High
329,21.202148,92.137656,0.481194233589566,High
330,21.212406,92.13875,0.09560964647919545,Low
331,21.205917,92.138603,0.04434870486448916,Low
332,21.209611,92.135721,0.03682990787200796,Low
333,21.203508,92.138155,0.3175754227305931,High
334,21.207046,92.137167,0.453983953393881,High
335,21.22168,92.153335,0.07252524119121145,Low
336,21.221231,92.153518,0.10471130362865115,Low
337,21.21971,92.153581,0.07205824332936267,Low
338,21.219855,92.15319,0.10974394857606583,Medium
339,21.218907,92.155333,0.0646781003342531,Low
340,21.220379,92.15039,0.10720519404245657,Medium
341,21.219498,92.150565,0.14994476643636245,Medium
342,21.218474,92.15291,0.1407483515819091,Medium
343,21.217412,92.153375,0.08534430249421554,Low
344,21.216912,92.152307,0.3385683768362362,High
345,21.215224,92.154592,0.16282882242903973,Medium
346,21.2173,92.153848,0.19312715661852833,Medium
347,21.216588,92.15564,0.1127187812295465,Medium
348,21.217405,92.154442,0.05639908362240492,Low
349,21.217107,92.156982,0.08125595348026528,Low
350,21.21461,92.154885,0.06860545855559816,Low
351,21.216865,92.158004,0.0647644514314155,Low
352,21.214705,92.155581,0.08256878567682002,Low
353,21.216343,92.156038,0.05094059343580703,Low
354,21.214819,92.156671,0.0659497399939748,Low
355,21.2148,92.16094,0.10155021458742955,Low
356,21.214733,92.158349,0.1091745737458561,Low
357,21.215827,92.157376,0.08435309842815564,Low
358,21.215278,92.157364,0.09888257442608132,Low
359,21.215918,92.158796,0.10701992768865248,Low
360,21.215366,92.159587,0.06531555890206873,Low
361,21.214233,92.156371,0.08256878567682002,Low
362,21.213467,92.157104,0.054217125629781475,Low
363,21.213783,92.157934,0.10381207193591406,Low
364,21.214541,92.157998,0.1541506477095081,Medium
365,21.213207,92.160438,0.018869912801241628,Low
366,21.213691,92.159462,0.07861777909693854,Low
367,21.213269,92.158826,0.07956342779470674,Low
368,21.212036,92.15892,0.08494315140479068,Low
369,21.212182,92.159936,0.08486692528575517,Low
370,21.211556,92.159547,0.08440766133822812,Low
371,21.218115,92.149217,0.06021711375286774,Low
372,21.217578,92.151321,0.08023479814665783,Low
373,21.215527,92.14859,0.045471571806178716,Low
374,21.216176,92.149799,0.23505312927807925,High
375,21.215121,92.149807,0.034374375703562894,Low
376,21.213952,92.150111,0.054565966654352226,Low
377,21.214115,92.150038,0.0338248623698538,Low
378,21.212475,92.150656,0.037470193646764016,Low
379,21.213848,92.150269,0.027536776274430283,Low
380,21.21498,92.152403,0.160681850721087,Medium
381,21.21497,92.150451,0.07157948560692934,Low
382,21.214519,92.151596,0.1777791465631844,Low
383,21.21526,92.15239,0.160681850721087,Medium
384,21.215544,92.151573,0.06780111891934978,Low
385,21.211557,92.150737,0.10520245032276473,Medium
386,21.211955,92.153045,0.08210284924195668,Low
387,21.212028,92.151517,0.14366137552792246,Medium
388,21.21124,92.151766,0.18950442862246503,Medium
389,21.213847,92.152393,0.11781537203576742,Low
390,21.213897,92.155158,0.17994775146521957,Medium
391,21.213925,92.153422,0.19782958265471698,Medium
392,21.213863,92.154425,0.07778875364833282,Low
393,21.213137,92.154111,0.09529238874728567,Low
394,21.212639,92.153688,0.1594934638305232,Medium
395,21.212381,92.154071,0.140512972303234,Medium
396,21.211712,92.154873,0.054106402695799104,Low
397,21.213454,92.155443,0.1594934638305232,Medium
398,21.211955,92.15521,0.054106402695799104,Low
399,21.21333,92.156071,0.08552708273797324,Low
400,21.212411,92.156997,0.16663919265774746,Medium
